datetime,temp,humidity,precip,windgust,windspeed,cloudcover,visibility,solarradiation,solarenergy,uvindex,city,tempmax,tempmin,feelslikemax,feelslikemin,feelslike,precipprob,snow,conditions
2022-10-29,12.8,77.3,0.181,,33.7,51.6,12.5,,,2.0,Stockholm,14.5,9.9,14.5,8.5,12.7,100.0,0.0,"Rain, Partially cloudy"
2022-10-30,5.1,71.0,0.0,,10.5,0.8,12.5,,,2.0,Stockholm,9.0,-0.1,7.9,-0.1,4.3,0.0,0.0,Clear
2022-10-31,7.9,95.7,0.0,,12.8,57.1,9.2,,,1.0,Stockholm,12.3,-0.1,12.3,-0.1,7.5,0.0,0.0,Partially cloudy
2022-11-01,8.7,91.5,0.6,,13.6,79.1,8.8,,,1.0,Stockholm,10.1,4.7,10.1,4.7,8.0,100.0,0.0,"Rain, Partially cloudy"
2022-11-02,10.5,94.8,1.009,,12.0,88.2,8.9,,,1.0,Stockholm,11.9,8.5,11.9,8.3,10.3,100.0,0.0,"Rain, Partially cloudy"
2022-11-03,8.0,92.3,0.158,,15.4,42.2,8.6,,,2.0,Stockholm,10.1,3.7,10.1,3.7,6.8,100.0,0.0,"Rain, Partially cloudy"
2022-11-04,8.8,85.8,0.0,,27.3,60.4,11.7,,,2.0,Stockholm,10.1,7.5,10.1,5.1,6.6,0.0,0.0,Partially cloudy
2022-11-05,8.4,86.6,3.426,,23.8,79.3,11.7,,,0.0,Stockholm,9.3,7.0,6.7,4.4,5.8,100.0,0.0,"Rain, Partially cloudy"
2022-11-06,8.4,87.0,1.366,,20.1,63.6,12.5,,,2.0,Stockholm,10.0,6.7,8.2,4.4,6.2,100.0,0.0,"Rain, Partially cloudy"
2022-11-07,9.3,87.9,3.812,,21.5,84.6,11.4,,,1.0,Stockholm,10.1,8.0,10.1,6.0,7.5,100.0,0.0,"Rain, Partially cloudy"
2022-11-08,8.1,92.8,2.374,,22.3,92.3,10.5,,,1.0,Stockholm,10.0,7.0,10.0,4.1,6.4,100.0,0.0,"Rain, Overcast"
2022-11-09,10.2,90.4,0.652,,13.7,57.4,11.4,,,1.0,Stockholm,11.7,8.9,11.7,7.2,9.3,100.0,0.0,"Rain, Partially cloudy"
2022-11-10,9.1,87.8,0.0,,18.1,60.9,10.7,,,1.0,Stockholm,10.9,6.9,10.9,5.5,7.6,0.0,0.0,Partially cloudy
2022-11-11,13.4,80.9,0.09,,30.4,90.6,12.3,,,0.0,Stockholm,15.0,10.0,15.0,7.8,13.3,100.0,0.0,"Rain, Overcast"
2022-11-12,12.3,79.7,0.0,,31.7,41.0,10.9,,,1.0,Stockholm,15.0,4.2,15.0,4.2,12.3,0.0,0.0,Partially cloudy
2022-11-13,4.3,94.3,0.0,,5.3,31.3,5.3,,,2.0,Stockholm,9.3,0.8,9.3,0.8,4.2,0.0,0.0,Partially cloudy
2022-11-14,6.6,96.5,0.0,,11.7,94.8,8.5,,,1.0,Stockholm,7.8,4.0,7.0,4.0,5.7,0.0,0.0,Overcast
2022-11-15,5.6,82.1,0.0,,18.6,92.6,12.1,,,1.0,Stockholm,7.0,5.0,5.1,1.9,2.9,0.0,0.0,Overcast
2022-11-16,3.6,74.8,0.0,,14.3,90.7,13.0,,,0.0,Stockholm,4.1,1.8,1.9,-1.0,1.0,0.0,0.0,Overcast
2022-11-17,1.0,85.7,0.102,,13.0,88.3,11.9,,,1.0,Stockholm,2.6,0.0,-0.4,-3.6,-2.1,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-11-18,1.2,83.3,3.963,,15.2,82.4,11.8,,,1.0,Stockholm,2.0,0.5,-1.0,-3.4,-2.2,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-11-19,-0.1,80.7,6.416,,21.2,97.0,10.3,,,0.0,Stockholm,0.5,-1.0,-2.4,-6.3,-4.6,100.0,1.2,"Snow, Rain, Overcast"
2022-11-20,-0.3,96.3,16.508,,16.4,95.3,5.3,,,0.0,Stockholm,0.3,-1.0,-1.0,-5.8,-4.1,100.0,6.2,"Snow, Rain, Overcast"
2022-11-21,-0.1,97.9,21.551,,15.8,92.4,7.0,,,0.0,Stockholm,1.5,-1.0,-1.7,-5.5,-3.5,100.0,2.2,"Snow, Rain, Overcast"
2022-11-22,2.0,79.3,1.269,,19.9,88.9,11.0,,,1.0,Stockholm,2.9,1.3,0.4,-3.4,-1.4,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-11-23,1.7,83.2,1.295,,19.1,85.7,11.7,,,0.0,Stockholm,2.0,1.0,0.4,-3.0,-1.9,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-11-24,2.3,85.1,1.288,,14.1,92.9,11.4,,,0.0,Stockholm,3.1,1.0,2.0,-1.5,-0.3,100.0,0.0,"Rain, Overcast"
2022-11-25,1.8,92.5,0.581,,10.3,92.0,12.6,,,1.0,Stockholm,3.0,1.0,2.0,-2.1,0.2,100.0,0.0,"Snow, Rain, Overcast"
2022-11-26,1.8,96.6,2.301,,6.6,97.8,8.9,,,1.0,Stockholm,2.6,0.0,2.6,-1.1,0.6,100.0,0.0,"Snow, Rain, Overcast"
2022-11-27,1.3,96.6,0.1,,8.2,96.5,9.2,,,1.0,Stockholm,2.8,1.0,2.8,-1.6,0.5,100.0,0.0,"Snow, Rain, Overcast"
2022-11-28,2.8,88.3,0.671,,17.3,92.0,9.5,,,0.0,Stockholm,4.0,0.1,3.5,-1.2,0.6,100.0,0.0,"Snow, Rain, Overcast"
2022-11-29,2.9,90.8,3.262,,15.9,93.6,11.4,,,0.0,Stockholm,3.9,1.9,1.3,-0.9,0.3,100.0,0.0,"Rain, Overcast"
2022-11-30,1.4,93.4,2.675,,11.4,68.2,9.7,,,1.0,Stockholm,3.1,-1.5,3.0,-1.5,0.8,100.0,0.0,"Rain, Partially cloudy"
2022-12-01,2.0,95.7,0.566,,10.1,85.6,8.9,,,0.0,Stockholm,3.5,-0.1,3.1,-1.1,0.8,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-12-02,1.4,90.4,2.415,,15.8,93.6,9.5,,,0.0,Stockholm,2.1,0.0,-0.7,-3.6,-1.8,100.0,0.0,"Snow, Rain, Overcast"
2022-12-03,-1.1,74.2,0.0,,13.1,95.1,12.5,,,0.0,Stockholm,0.0,-2.0,-3.1,-5.5,-4.4,0.0,0.0,Overcast
2022-12-04,-2.1,89.2,0.0,,11.6,65.0,12.2,,,1.0,Stockholm,-0.9,-3.9,-2.0,-7.2,-4.5,0.0,0.0,Partially cloudy
2022-12-05,-1.5,90.8,0.0,,8.1,92.6,10.3,,,0.0,Stockholm,0.0,-3.1,0.0,-5.9,-2.4,0.0,0.0,Overcast
2022-12-06,-3.3,87.8,0.0,,13.6,70.6,12.3,,,1.0,Stockholm,-0.5,-6.0,-3.4,-8.4,-6.0,0.0,0.0,Partially cloudy
2022-12-07,-5.5,90.6,0.1,,11.1,65.9,12.7,,,1.0,Stockholm,-4.0,-7.0,-5.0,-11.5,-7.9,100.0,0.0,"Snow, Partially cloudy"
2022-12-08,-6.9,88.4,0.0,,10.3,55.4,12.6,,,1.0,Stockholm,-5.5,-9.2,-6.7,-12.7,-10.2,0.0,0.0,Partially cloudy
2022-12-09,-5.2,92.3,0.223,,12.4,84.1,9.4,,,0.0,Stockholm,-3.3,-8.7,-3.3,-10.5,-6.9,100.0,0.0,"Snow, Partially cloudy"
2022-12-10,-4.0,90.8,0.045,,16.0,96.7,11.3,,,0.0,Stockholm,-2.9,-5.4,-4.0,-9.5,-8.1,100.0,0.0,"Snow, Overcast"
2022-12-11,-5.5,93.1,0.445,,14.0,84.7,8.4,,,1.0,Stockholm,-5.0,-6.5,-8.2,-12.1,-10.0,100.0,0.0,"Snow, Partially cloudy"
2022-12-12,-3.4,82.9,0.09,,31.5,79.8,12.1,,,0.0,Stockholm,-2.5,-5.5,-8.1,-10.7,-9.2,100.0,0.0,"Snow, Partially cloudy"
2022-12-13,-7.3,77.6,0.068,,32.4,60.3,10.3,,,1.0,Stockholm,-3.0,-10.0,-10.1,-17.5,-15.0,100.0,0.8,"Snow, Partially cloudy"
2022-12-14,-7.2,89.5,3.918,,13.1,91.9,7.6,,,0.0,Stockholm,-4.8,-10.2,-4.8,-16.4,-10.7,100.0,1.8,"Snow, Overcast"
2022-12-15,-11.0,89.0,0.81,,9.9,41.9,10.8,,,1.0,Stockholm,-7.5,-15.3,-7.9,-15.3,-12.5,100.0,0.0,"Snow, Partially cloudy"
2022-12-16,-10.5,90.1,0.023,,7.9,86.9,8.3,,,3.0,Stockholm,-9.1,-14.0,-9.1,-14.1,-11.5,100.0,0.0,"Snow, Partially cloudy"
2022-12-17,-4.7,88.8,0.023,,15.6,85.7,10.3,,,2.0,Stockholm,-0.9,-13.4,-4.7,-13.4,-7.4,100.0,0.0,"Snow, Partially cloudy"
2022-12-18,0.7,85.7,0.0,,21.3,75.0,11.2,,,0.0,Stockholm,3.0,-1.6,-1.3,-6.3,-3.7,0.0,0.0,Partially cloudy
2022-12-19,1.0,88.0,0.0,,15.5,80.9,9.9,,,0.0,Stockholm,2.6,-2.1,-0.2,-4.5,-1.8,0.0,0.1,Partially cloudy
2022-12-20,2.8,97.7,3.729,,12.8,94.9,5.7,,,0.0,Stockholm,5.0,1.0,2.8,-1.4,0.6,100.0,0.0,"Snow, Rain, Overcast"
2022-12-21,4.7,90.6,1.2,,21.2,87.5,10.2,,,0.0,Stockholm,5.9,3.9,3.7,-0.4,1.7,100.0,0.0,"Rain, Partially cloudy"
2022-12-22,3.4,88.7,1.672,,14.7,88.6,11.7,,,1.0,Stockholm,4.0,2.9,2.0,-0.7,0.7,100.0,0.0,"Rain, Partially cloudy"
2022-12-23,-1.4,91.9,2.643,,19.0,53.0,15.6,,,1.0,Stockholm,3.5,-7.3,1.3,-8.8,-4.9,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-12-24,-6.6,91.3,0.0,,9.1,11.4,25.5,,,2.0,Stockholm,-3.8,-9.1,-3.8,-11.6,-7.4,0.0,0.0,Clear
2022-12-25,-3.5,94.1,0.2,,15.5,83.1,11.2,,,2.0,Stockholm,1.3,-5.5,-2.9,-9.2,-6.3,100.0,0.0,"Snow, Partially cloudy"
2022-12-26,2.2,93.5,2.8,,24.8,99.3,7.8,,,0.0,Stockholm,3.3,0.0,-0.7,-3.1,-2.3,100.0,0.1,"Snow, Rain, Overcast"
2022-12-27,1.6,84.0,3.006,,24.7,65.7,11.0,,,0.0,Stockholm,3.0,0.0,-1.3,-5.4,-2.9,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-12-28,-1.4,84.6,0.855,,17.6,60.2,10.1,,,0.0,Stockholm,1.1,-4.6,-1.3,-7.0,-3.8,100.0,0.0,"Snow, Rain, Partially cloudy"
2022-12-29,4.0,97.7,5.028,,22.0,98.2,7.1,,,0.0,Stockholm,6.0,0.9,3.3,-1.3,1.0,100.0,0.0,"Rain, Overcast"
2022-12-30,4.6,85.5,0.0,,17.4,83.8,12.2,,,0.0,Stockholm,5.5,3.0,2.9,-0.5,1.7,0.0,0.0,Partially cloudy
2022-12-31,5.7,81.6,2.623,,32.7,58.4,11.4,,,0.0,Stockholm,7.0,4.0,3.9,-0.8,2.0,100.0,0.0,"Rain, Partially cloudy"
2023-01-01,-0.5,90.7,0.0,,10.3,31.8,15.9,,,1.0,Stockholm,3.5,-5.2,2.1,-5.2,-1.0,0.0,0.0,Partially cloudy
2023-01-02,2.4,96.9,11.972,,16.7,94.5,9.0,,,0.0,Stockholm,5.1,-5.9,5.1,-5.9,0.6,100.0,0.2,"Snow, Rain, Overcast"
2023-01-03,-2.2,89.3,4.687,,21.1,46.4,26.3,,,2.0,Stockholm,0.1,-5.1,-3.8,-8.8,-6.8,100.0,1.4,"Snow, Rain, Partially cloudy"
2023-01-04,-3.5,95.1,2.603,,21.6,73.0,14.8,,,0.0,Stockholm,-0.2,-8.2,-5.2,-10.7,-6.8,100.0,1.0,"Snow, Rain, Partially cloudy"
2023-01-05,-3.3,85.8,3.27,,26.2,95.0,11.8,,,0.0,Stockholm,-0.7,-7.1,-6.2,-10.9,-8.4,100.0,1.0,"Snow, Rain, Overcast"
2023-01-06,-5.1,84.2,0.651,,31.7,84.4,13.2,,,0.0,Stockholm,-3.4,-9.7,-4.9,-12.3,-10.5,100.0,0.6,"Snow, Partially cloudy"
2023-01-07,-0.5,92.9,1.665,,25.3,97.3,8.1,,,0.0,Stockholm,1.3,-3.8,-3.5,-10.4,-5.9,100.0,1.2,"Snow, Rain, Overcast"
2023-01-08,3.3,97.2,11.231,,25.1,98.6,5.5,,,0.0,Stockholm,4.1,1.7,0.9,-3.7,-1.0,100.0,0.0,"Snow, Rain, Overcast"
2023-01-09,3.5,99.0,5.87,,20.8,99.2,3.6,,,0.0,Stockholm,4.3,1.1,4.1,-3.1,0.8,100.0,0.0,"Snow, Rain, Overcast"
2023-01-10,2.8,95.0,6.498,,15.2,97.0,17.7,,,0.0,Stockholm,4.6,0.7,2.2,-3.5,-0.2,100.0,0.5,"Snow, Rain, Overcast"
2023-01-11,4.5,88.4,4.965,,33.6,84.8,22.7,,,0.0,Stockholm,5.1,3.9,2.1,-1.5,0.7,100.0,0.0,"Rain, Partially cloudy"
2023-01-12,4.0,91.4,2.191,,16.1,72.8,15.8,,,0.0,Stockholm,5.0,3.1,4.1,-0.3,1.3,100.0,0.0,"Rain, Partially cloudy"
2023-01-13,3.8,93.9,2.36,,17.0,86.0,16.8,,,0.0,Stockholm,5.5,0.7,3.0,-1.9,1.2,100.0,0.0,"Snow, Rain, Partially cloudy"
2023-01-14,3.9,94.6,4.256,,18.0,95.9,16.3,,,0.0,Stockholm,5.1,1.3,3.4,-1.1,1.5,100.0,0.0,"Rain, Overcast"
2023-01-15,3.8,86.8,14.868,,33.3,73.9,18.5,,,1.0,Stockholm,4.8,2.9,1.3,-2.5,-0.5,100.0,0.0,"Rain, Partially cloudy"
2023-01-16,2.9,82.8,1.798,,22.6,69.2,23.9,,,1.0,Stockholm,4.1,1.8,1.0,-3.2,-0.7,100.0,0.0,"Rain, Partially cloudy"
2023-01-17,2.5,89.9,4.778,,25.6,92.4,17.6,,,0.0,Stockholm,3.9,0.8,-0.1,-3.9,-1.9,100.0,2.0,"Snow, Rain, Overcast"
2023-01-18,2.1,82.5,1.575,,20.5,62.7,25.6,,,1.0,Stockholm,4.0,-1.9,0.5,-2.7,-1.2,100.0,0.0,"Rain, Partially cloudy"
2023-01-19,-1.4,92.9,0.0,,8.3,66.6,18.7,,,1.0,Stockholm,0.9,-4.3,0.1,-4.8,-2.4,0.0,0.0,Partially cloudy
2023-01-20,-0.6,93.9,1.241,,8.2,85.5,13.0,,,1.0,Stockholm,1.7,-4.8,1.7,-4.8,-1.1,100.0,0.1,"Snow, Rain, Partially cloudy"
2023-01-21,-1.8,97.9,0.0,,12.2,100.0,10.3,,,0.0,Stockholm,0.1,-4.1,0.1,-8.5,-4.4,0.0,0.0,Overcast
2023-01-22,-4.9,97.1,0.0,,7.4,99.5,5.5,,,0.0,Stockholm,-4.0,-5.6,-4.2,-8.5,-6.0,0.0,0.0,Overcast
2023-01-23,-5.0,93.1,0.023,,22.3,95.7,21.9,,,1.0,Stockholm,-2.9,-6.2,-5.0,-11.8,-9.7,100.0,0.0,"Snow, Overcast"
2023-01-24,1.4,93.8,0.0,,18.4,98.1,14.6,,,0.0,Stockholm,3.8,-2.0,0.0,-7.5,-2.9,0.0,0.0,Overcast
2023-01-25,5.1,93.4,0.0,,27.9,96.5,20.1,,,1.0,Stockholm,6.1,4.0,2.3,0.3,1.4,0.0,0.0,Overcast
2023-01-26,2.2,85.6,1.395,,17.7,48.7,20.8,,,1.0,Stockholm,4.3,-2.2,2.9,-5.4,-0.8,100.0,0.0,"Rain, Partially cloudy"
2023-01-27,-2.6,85.6,0.226,,10.7,9.6,28.9,,,1.0,Stockholm,-0.1,-6.2,-2.1,-6.9,-4.7,100.0,0.0,Snow
2023-01-28,0.1,85.2,0.0,,19.3,50.4,27.3,,,1.0,Stockholm,2.8,-3.1,-0.1,-7.4,-3.4,0.0,0.0,Partially cloudy
2023-01-29,2.1,88.3,0.0,,26.5,72.0,23.9,,,1.0,Stockholm,6.0,-1.0,1.7,-3.0,-0.9,0.0,0.0,Partially cloudy
2023-01-30,4.2,67.0,0.0,,33.6,73.6,27.7,,,1.0,Stockholm,5.8,2.9,1.5,-2.8,-0.6,0.0,0.0,Partially cloudy
2023-01-31,0.0,64.8,0.045,,30.5,22.2,28.5,,,2.0,Stockholm,2.7,-5.1,-0.7,-5.1,-3.2,100.0,0.0,"Snow, Rain, Partially cloudy"
2023-02-01,-2.1,91.7,1.329,,11.2,85.8,12.6,,,0.0,Stockholm,-0.4,-5.9,-0.4,-6.1,-3.1,100.0,0.4,"Snow, Rain, Partially cloudy"
2023-02-02,-4.0,84.6,0.582,,17.0,45.7,26.6,,,2.0,Stockholm,-1.7,-9.1,-5.0,-9.3,-7.6,100.0,0.0,"Snow, Rain, Partially cloudy"
2023-02-03,-5.4,82.4,0.279,,18.7,48.8,26.7,,,1.0,Stockholm,-0.8,-12.2,-4.2,-12.2,-7.5,100.0,0.0,"Snow, Partially cloudy"
2023-02-04,-5.4,79.9,0.0,,22.0,32.9,26.1,,,2.0,Stockholm,-2.9,-11.0,-5.8,-12.3,-9.3,0.0,0.0,Partially cloudy
2023-02-05,-3.6,82.6,0.193,,17.3,73.4,23.7,,,1.0,Stockholm,-1.2,-11.0,-5.1,-12.5,-7.7,100.0,1.2,"Snow, Rain, Partially cloudy"
2023-02-06,-2.8,83.6,0.136,,11.0,19.6,23.4,,,2.0,Stockholm,0.1,-7.1,-1.2,-7.1,-4.4,100.0,0.0,Snow
2023-02-07,1.5,91.6,0.0,,16.4,93.4,13.5,,,1.0,Stockholm,3.0,-2.3,0.0,-5.1,-1.9,0.0,0.0,Overcast
2023-02-08,3.6,85.7,0.0,,21.1,94.1,19.8,,,1.0,Stockholm,5.1,1.7,2.1,-2.7,0.4,0.0,0.0,Overcast
2023-02-09,2.2,63.2,0.279,,27.8,70.2,23.5,,,1.0,Stockholm,3.0,1.0,-1.2,-3.7,-2.6,100.0,0.0,"Rain, Partially cloudy"
2023-02-10,1.3,53.5,4.076,,36.6,41.2,25.2,,,2.0,Stockholm,3.8,-1.2,-2.1,-5.7,-4.0,100.0,2.1,"Snow, Rain, Partially cloudy"
2023-02-11,-1.0,87.9,3.5,,20.9,62.8,20.3,,,1.0,Stockholm,2.2,-5.6,1.3,-7.1,-3.8,100.0,0.0,"Snow, Rain, Partially cloudy"
2023-02-12,0.0,86.4,0.0,,14.5,18.3,24.4,,,1.0,Stockholm,2.9,-5.6,0.5,-8.9,-2.8,0.0,0.0,Clear
2023-02-13,4.0,75.4,0.0,,17.7,45.3,28.6,,,2.0,Stockholm,6.9,0.8,3.9,-1.6,1.3,0.0,0.0,Partially cloudy
2023-02-14,3.6,76.9,0.0,,13.9,56.2,27.4,,,2.0,Stockholm,7.1,0.5,5.4,-3.0,1.8,0.0,0.0,Partially cloudy
2023-02-15,2.2,84.6,0.0,,13.7,94.6,16.3,,,0.0,Stockholm,3.1,0.8,0.5,-2.8,-0.7,0.0,0.0,Overcast
2023-02-16,2.5,86.4,0.0,,13.1,93.1,10.3,,,1.0,Stockholm,4.5,0.5,3.2,-3.4,-0.3,0.0,0.0,Overcast
2023-02-17,3.6,92.6,8.193,,25.1,87.6,9.8,,,2.0,Stockholm,5.0,1.1,4.5,-1.9,0.9,100.0,0.0,"Rain, Partially cloudy"
2023-02-18,2.4,77.9,5.816,,30.3,70.7,23.1,,,1.0,Stockholm,4.3,0.1,1.8,-5.4,-2.8,100.0,0.4,"Snow, Rain, Partially cloudy"
2023-02-19,0.0,55.4,0.09,,32.4,8.2,29.9,,,3.0,Stockholm,2.0,-1.3,-3.8,-7.4,-5.6,100.0,0.0,"Snow, Rain"
2023-02-20,0.0,81.7,4.327,,27.1,60.8,22.5,,,1.0,Stockholm,3.1,-3.1,-1.9,-7.0,-4.0,100.0,3.7,"Snow, Rain, Partially cloudy"
2023-02-21,-1.7,87.6,2.263,,18.9,94.0,23.0,,,1.0,Stockholm,-0.4,-3.0,-1.5,-7.1,-4.5,100.0,1.2,"Snow, Rain, Overcast"
2023-02-22,-2.2,70.4,0.319,,12.0,91.2,27.7,,,2.0,Stockholm,-1.1,-3.2,-1.3,-7.1,-4.9,100.0,0.0,"Snow, Overcast"
2023-02-23,-0.3,92.5,4.911,,14.6,96.5,12.1,,,1.0,Stockholm,0.8,-1.1,0.5,-5.4,-2.9,100.0,3.1,"Snow, Rain, Overcast"
2023-02-24,-0.8,85.5,1.333,,12.1,96.0,25.7,,,1.0,Stockholm,0.6,-2.2,-1.2,-6.2,-3.0,100.0,0.0,"Snow, Rain, Overcast"
2023-02-25,-1.8,81.9,0.572,,25.8,72.9,22.8,,,1.0,Stockholm,-0.2,-4.8,-5.6,-8.8,-6.8,100.0,0.6,"Snow, Rain, Partially cloudy"
2023-02-26,-1.9,79.0,0.045,,21.1,61.0,27.6,,,2.0,Stockholm,1.6,-5.7,-2.1,-9.7,-5.6,100.0,0.0,"Snow, Partially cloudy"
2023-02-27,1.4,80.5,0.0,,13.4,49.2,28.5,,,3.0,Stockholm,7.1,-6.5,4.9,-6.5,0.6,0.0,0.0,Partially cloudy
2023-02-28,3.0,73.1,0.0,,18.2,25.3,34.7,,,3.0,Stockholm,6.9,-1.4,4.3,-3.7,0.8,0.0,0.0,Partially cloudy
2023-03-01,3.7,66.4,0.0,,19.0,39.8,29.5,,,4.0,Stockholm,7.3,-0.9,4.9,-3.2,1.1,0.0,0.0,Partially cloudy
2023-03-02,4.5,57.4,0.0,,24.2,30.2,28.4,,,3.0,Stockholm,8.8,0.9,5.9,-2.4,1.4,0.0,0.0,Partially cloudy
2023-03-03,3.5,54.7,0.026,,32.1,58.0,21.1,,,2.0,Stockholm,5.5,1.9,3.9,-4.2,-0.8,100.0,0.0,"Rain, Partially cloudy"
2023-03-04,-0.5,44.2,0.0,,36.8,48.5,29.3,,,3.0,Stockholm,1.4,-3.0,-4.4,-10.6,-6.9,0.0,0.0,Partially cloudy
2023-03-05,-1.9,67.4,0.579,,21.5,55.1,25.9,,,3.0,Stockholm,0.8,-4.3,-3.9,-8.4,-6.5,100.0,0.5,"Snow, Rain, Partially cloudy"
2023-03-06,-3.8,78.9,0.193,,15.7,74.3,25.4,,,3.0,Stockholm,-1.2,-6.6,-3.5,-10.6,-7.4,100.0,0.0,"Snow, Partially cloudy"
2023-03-07,-4.1,82.8,3.061,,21.7,64.1,17.9,,,2.0,Stockholm,-0.7,-11.2,-5.0,-11.2,-7.5,100.0,3.9,"Snow, Rain, Partially cloudy"
2023-03-08,-2.9,94.1,3.287,,29.2,95.0,8.1,,,1.0,Stockholm,-1.5,-5.1,-6.9,-10.4,-8.9,100.0,5.0,"Snow, Rain, Overcast"
2023-03-09,-4.6,79.5,0.0,,18.2,60.6,21.5,,,4.0,Stockholm,-0.1,-13.8,-3.4,-13.8,-7.1,0.0,0.8,Partially cloudy
2023-03-10,-2.5,85.9,1.03,,12.2,79.1,16.6,,,3.0,Stockholm,0.8,-5.8,0.8,-5.8,-2.9,100.0,2.9,"Snow, Rain, Partially cloudy"
2023-03-11,-5.2,79.9,0.0,,14.8,63.5,24.3,,,3.0,Stockholm,-0.9,-11.3,-3.5,-11.3,-6.7,0.0,0.0,Partially cloudy
2023-03-12,-4.3,64.3,0.0,,22.9,34.3,29.6,,,4.0,Stockholm,0.6,-11.1,-4.8,-12.1,-8.1,0.0,0.6,Partially cloudy
2023-03-13,-1.0,85.2,8.032,,34.2,76.3,17.7,,,1.0,Stockholm,5.6,-10.0,1.9,-10.3,-5.0,100.0,1.9,"Snow, Rain, Partially cloudy"
2023-03-14,3.8,87.9,4.875,,21.5,88.1,22.5,,,3.0,Stockholm,6.0,-0.1,3.9,-2.9,0.7,100.0,0.0,"Snow, Rain, Partially cloudy"
2023-03-15,0.8,65.8,0.0,,23.8,19.5,28.6,,,5.0,Stockholm,4.0,-3.1,0.3,-6.5,-3.0,0.0,0.0,Clear
2023-03-16,-0.8,66.5,0.0,,14.6,2.4,12.6,,,5.0,Stockholm,3.9,-6.1,1.2,-8.5,-2.5,0.0,0.0,Clear
2023-03-17,1.6,74.1,0.0,,32.9,74.1,12.6,,,3.0,Stockholm,4.0,-2.2,0.5,-5.2,-3.0,0.0,0.1,Partially cloudy
2023-03-18,3.3,90.9,3.557,,20.4,97.7,6.2,,,1.0,Stockholm,4.3,2.0,3.1,-0.9,0.8,100.0,0.0,"Rain, Overcast"
2023-03-19,3.8,95.4,3.897,,11.0,96.1,6.1,,,2.0,Stockholm,6.7,1.0,5.6,-0.8,2.9,100.0,0.0,"Rain, Overcast"
2023-03-20,3.4,95.8,1.297,,20.3,90.3,7.5,,,1.0,Stockholm,7.0,0.0,4.8,-2.4,0.6,100.0,0.0,"Rain, Overcast"
2023-03-21,2.2,86.0,1.129,,13.0,81.9,7.5,,,5.0,Stockholm,6.3,-1.0,4.7,-3.7,-0.2,100.0,0.0,"Snow, Rain, Partially cloudy"
2023-03-22,5.5,92.7,3.6,,18.5,94.9,9.8,,,3.0,Stockholm,9.1,1.9,6.7,-1.9,2.7,100.0,0.0,"Rain, Overcast"
2023-03-23,7.5,70.7,1.105,,25.1,47.3,11.7,,,5.0,Stockholm,11.7,4.0,11.7,0.1,5.2,100.0,0.0,"Rain, Partially cloudy"
2023-03-24,6.1,84.7,0.0,,23.2,86.7,10.9,,,2.0,Stockholm,8.0,5.0,6.3,0.9,3.2,0.0,0.0,Partially cloudy
2023-03-25,-0.3,92.0,11.719,,25.4,95.4,7.9,,,1.0,Stockholm,3.0,-2.0,-1.6,-6.4,-4.3,100.0,2.4,"Snow, Rain, Overcast"
2023-03-26,-1.4,79.5,3.161,,20.4,91.8,12.0,,,2.0,Stockholm,0.1,-2.3,-4.2,-7.7,-6.1,100.0,0.6,"Snow, Rain, Overcast"
2023-03-27,-3.4,90.6,1.181,,35.1,93.3,3.9,,,2.0,Stockholm,-2.1,-4.0,-7.6,-11.3,-10.0,100.0,3.2,"Snow, Overcast"
2023-03-28,-3.1,76.3,3.38,,37.0,66.4,7.7,,,3.0,Stockholm,-0.1,-5.1,-6.5,-12.5,-9.5,100.0,1.5,"Snow, Rain, Partially cloudy"
2023-03-29,-5.0,84.1,0.068,,20.3,63.6,8.9,,,2.0,Stockholm,-1.0,-11.1,-3.0,-13.2,-7.9,100.0,1.4,"Snow, Partially cloudy"
2023-03-30,-3.1,78.8,3.588,,14.7,72.0,10.7,,,3.0,Stockholm,0.3,-9.2,-2.6,-11.1,-5.8,100.0,0.0,"Snow, Partially cloudy"
2023-03-31,-0.4,62.4,0.0,,18.4,50.3,10.7,,,5.0,Stockholm,2.0,-3.1,-2.0,-6.5,-4.6,0.0,0.3,Partially cloudy
2023-04-01,-0.1,65.2,0.0,,24.2,0.0,12.0,,,6.0,Stockholm,5.9,-5.1,2.1,-9.2,-4.0,0.0,0.0,Clear
2023-04-02,-0.3,63.3,0.0,,22.5,12.7,10.7,,,6.0,Stockholm,4.1,-4.1,0.2,-8.0,-4.3,0.0,0.0,Clear
2023-04-03,-0.2,63.6,0.0,,18.2,5.6,10.7,,,6.0,Stockholm,4.9,-5.0,1.5,-8.5,-3.4,0.0,0.0,Clear
2023-04-04,-0.7,64.5,0.0,,9.4,46.9,10.7,,,4.0,Stockholm,4.0,-7.0,2.8,-7.0,-1.8,0.0,0.0,Partially cloudy
2023-04-05,-0.7,84.0,0.655,,16.6,60.8,8.9,,,2.0,Stockholm,2.0,-4.1,-1.6,-7.4,-3.9,100.0,1.3,"Snow, Rain, Partially cloudy"
